angular_frequency_log_x,cycles_across_observed_span,mean_actual_power,mean_wheel_null_power,actual_to_null_power
4.302587702684038,2.965027986562064,1.0328458870809547,1.038424855298319,0.9946274704530627
4.342191531836232,2.9923200419309817,1.0357517905734206,1.0552208417628448,0.9815497852024043
4.381795360988425,3.0196120972998997,1.0387308122275012,1.0721850169207858,0.968798104650481
4.421399190140619,3.046904152668817,1.0417730964994496,1.0892619496338012,0.9564027246611186
4.4610030192928125,3.0741962080377343,1.0448680448626946,1.1063959071449425,0.9443889281540992
4.500606848445006,3.101488263406652,1.048004415783177,1.1235312502306893,0.9327772730558186
4.5402106775972,3.12878031877557,1.0511704321385238,1.1406128150490737,0.9215839224928384
4.579814506749393,3.1560723741444874,1.0543538946042104,1.1575862779521386,0.9108210028797555
4.619418335901587,3.183364429513405,1.057542299477825,1.1743984998925028,0.9004969774523944
4.659022165053781,3.210656484882322,1.0607229593840724,1.1909978474520733,0.8906170247522271
4.698625994205974,3.23794854025124,1.063883125297872,1.2073344879483339,0.8811834134762159
4.738229823358168,3.2652405956201576,1.0670101083401198,1.2233606565226114,0.8721958668943006
4.7778336525103615,3.292532650989075,1.0700913998393684,1.2390308935773133,0.8636519116563873
4.817437481662555,3.319824706357993,1.0731147882114913,1.2543022513976456,0.8555472072347311
4.857041310814749,3.34711676172691,1.0760684712867947,1.2691344692600042,0.8478758534658816
4.896645139966942,3.3744088170958277,1.0789411628081886,1.28349011678678,0.8406306746711224
4.936248969119135,3.401700872464745,1.0817221919329292,1.297334705748666,0.8338034796569239
