offset,singular_series,observed_count,predicted_count,weighted_observed,weighted_predicted,mean_count_residual,std_count_residual,mean_psi_residual,std_psi_residual,aggregate_count_residual,aggregate_psi_residual,omega,big_omega,largest_prime_factor,reciprocal_factor_sum
7134,2.808665655264934,918150,918298.191609771,277778882.4122631,277817455.6218125,0.0005094213270748249,0.0036909346758804903,0.0007433506502608749,0.0037423040803443316,-0.000161376349343767,-0.00013884372190753336,4,4,41,0.8922063358564619
7136,1.3262979467692766,433211,433635.3305797349,131077458.06819822,131189923.18438065,-0.0010383140605057584,0.004317283588474334,-0.0008050700227157249,0.004303660626243557,-0.0009785424521742137,-0.0008572694720185847,2,6,223,0.5044843049327354
7138,1.3692245069416555,448480,447670.11394839454,135702683.8481774,135435943.8928573,0.0001759879046330416,0.0071075307504499625,0.0005104513007053416,0.007036767295801736,0.0018091135109787881,0.001969491610964935,3,3,83,0.5353040067245728
7140,4.506704662847963,1473098,1473473.78485372,445719583.7480062,445777627.16643554,-8.04912396418085e-05,0.0017556268253557555,0.00026721802473722497,0.001710602934906657,-0.0002550332809330147,-0.0001302071142472716,5,6,17,1.2350140056022407
7142,1.3206935738712944,432093,431802.6033298084,130742203.50084193,130635475.09120308,0.0009395702020511333,0.0034798356785371624,0.0012740490616058666,0.003517138525476868,0.0006725218142555889,0.0008169940788620433,2,2,3571,0.5002800336040325
7144,1.4290561660685177,466926,467231.7709767863,141279276.4604133,141354050.31377852,-0.0019018020437031001,0.008569829322729925,-0.0015558908858934416,0.008356610758127912,-0.000654431046388626,-0.000528982743679629,3,5,47,0.5739081746920492
7146,2.647332446332763,864522,865548.5383244706,261558524.18203008,261858898.13500562,-0.000765991415251575,0.002375716976928647,-0.0004527954627371416,0.0023462203368767804,-0.001185997409755668,-0.0011470832387779906,3,4,397,0.8358522250209907
7148,1.3210633087983294,431697,431923.1204127482,130635174.67812587,130671952.04465912,-0.0020365640889622497,0.005099626298884245,-0.0016723382958969584,0.005025342718050709,-0.000523520048040238,-0.0002814480533717134,2,3,1787,0.5005595970900951
7150,2.133856374454528,697829,697666.5203599292,211156424.2530988,211068696.1940701,-0.0002470020288838416,0.004506859199038609,0.00012313117752742482,0.004350531644221034,0.0002328901206081202,0.00041563747069361945,4,5,13,0.8678321678321679
7152,2.658610850213244,868680,869235.2849567928,262887379.2857374,262974301.5535024,-0.00079407698110825,0.0035582849311243253,-0.00015549479551168737,0.0035008283318443754,-0.0006388200828967294,-0.000330535216755079,3,6,149,0.8400447427293064
7154,1.6067036870188602,525437,525313.1123686568,158981323.05510446,158925732.71674398,0.00023685906776512496,0.0034554740271745704,0.0004994569188737834,0.003392958600143653,0.0002358357871261596,0.00034978815205199965,3,4,73,0.6565557729941291
7156,1.321062480956019,431898,431922.35872723634,130696353.00223605,130671743.33728123,-0.0011947368542740667,0.005774950590398616,-0.0009304041928645668,0.005799174345099229,-5.639607847141015e-05,0.0001883319555269214,2,3,1789,0.5005589714924539
7158,2.642864431534739,864025,864086.2420170115,261454323.08048433,261416567.23872805,0.0009131915130279082,0.003838477154566401,0.001485375573155167,0.004129307404477237,-7.087488960422217e-05,0.0001444278844109359,3,3,1193,0.8341715563006425
7160,1.7703774496533755,579011,578825.8922406835,175239217.57785115,175115256.68520996,5.2983288218858364e-05,0.0040560471693869,0.0005900015386645501,0.004098166055236146,0.00031979868523146493,0.000707881740218852,3,5,179,0.705586592178771
7162,1.3206925402245282,431872,431801.03816744825,130691671.80759872,130635055.88255122,0.0014318152299657918,0.006176274152776202,0.0020967365840072333,0.006421478099908629,0.00016433918930092162,0.0004333899860571311,2,2,3581,0.5002792516056968
7164,2.6540515642168563,866872,867743.142454681,262283799.42242885,262522941.3525962,-0.00094821496686835,0.0029964981826482258,-0.0006464307076179547,0.0030987892971935244,-0.001003917417562894,-0.0009109372648927749,3,5,199,0.838358458961474
7166,1.3206923341879289,431702,431800.72536170285,130607581.05856887,130634972.10940346,0.0007139502349099764,0.0050965586848438675,0.0009407054770642532,0.0051386635406987825,-0.00022863639615278153,-0.00020967624819223651,2,2,3583,0.5002790957298353
7168,1.5843883580324871,517636,518016.06635054806,156634138.8483775,156718164.6962117,0.0008697576092682335,0.006191737063022265,0.0013946989605771998,0.006329318436277102,-0.0007336960670460968,-0.0005361589576873271,2,11,7,0.6428571428571428
7170,3.535718979950604,1155426,1156003.6451204868,349616989.5156971,349731965.7540748,-0.0002736728661120083,0.0017022068552557325,0.00014810190856434996,0.0018809038148925917,-0.0004996914351654835,-0.0003287553030212331,4,4,239,1.0375174337517432
7172,1.476138221769398,482704,482623.38997117325,146062349.18106312,146010641.59525204,0.00013107769718480832,0.00458647220596578,0.000582327164932225,0.004604074907508617,0.00016702470394469593,0.0003541357345338003,3,4,163,0.5970440602342443
7174,1.4150837009540551,462727,462661.4829662781,140021661.04429802,139971464.66880375,-0.0011549643962482582,0.0037694789200350934,-0.0009395629095649334,0.0036988211356012105,0.00014160900817117295,0.0003586186342554587,3,3,211,0.5635628659046558
7176,3.0178825867285464,986161,986696.1475318803,298385120.94716805,298510500.1808177,-0.0006881252130464915,0.004302390888995289,-0.00037760477485466673,0.00434431270848665,-0.0005423630498800902,-0.00042001615880760124,4,6,23,0.9537346711259753
7178,1.3723423973334024,448154,448686.96272567206,135637471.13179672,135743689.25127012,-0.0005302751986858417,0.003425816365393806,0.00037363021456898347,0.0037047632592777475,-0.0011878275277588113,-0.0007824902951972801,3,3,97,0.5373363053775424
7180,1.7653626896222545,577271,577184.6732529639,174686475.61472094,174618802.62326536,-0.0010047856388349667,0.0025455339429805036,-0.0006042871847200666,0.002415439882695087,0.00014956521029829695,0.00038754699058141107,3,4,359,0.7027855153203342
7182,3.355175346421737,1096335,1096973.0169501263,331772344.14361906,331873196.863696,-0.001463202420652925,0.003830630371893853,-0.0009192866945866386,0.0037905934832437524,-0.0005816159014558897,-0.00030388931986680134,4,6,19,1.0288220551378444
7184,1.3232773758362308,432555,432644.7987955836,130880827.71006462,130890383.11177076,0.00017846919354629444,0.0058205697111739065,0.0004213888601080084,0.005817985938328342,-0.0002075577837375997,-7.300308455804316e-05,2,5,449,0.5022271714922049
7186,1.3206913074474829,431299,431799.16245966405,130504360.17090638,130634553.58447699,-0.002025537006759925,0.005110241557282048,-0.001551500274769875,0.004954872130445846,-0.0011583219773169118,-0.000996623098546645,2,2,3593,0.5002783189535207
7188,2.6450704581335214,864453,864803.8170788472,261600497.1286419,261633822.15778184,-0.00018886592157432505,0.004568876343673438,0.00033244619888438327,0.004762821668468229,-0.0004056608815999896,-0.00012737278714614053,3,4,599,0.8350027824151363
7190,1.7628867829960106,576095,576374.3574522358,174271521.66187856,174373689.64496818,0.0025286504167095505,0.006470732693257181,0.00285252939666555,0.006662862199000879,-0.0004846805702297674,-0.0005859139833402915,3,3,719,0.7013908205841446
7192,1.4164391451120573,463274,463103.46074473934,140203356.0582632,140105231.0021139,-0.0009666776391006252,0.005520676552287246,-0.000511422465428175,0.005337733269432674,0.0003682530356960978,0.0007003668274727648,3,5,31,0.5667408231368186
7194,2.961473566415864,968326,968250.752219697,292979762.65673524,292930224.98512894,0.0006380803288074417,0.0044436029077930626,0.000928524009158575,0.004466620315209852,7.771517877008804e-05,0.00016911082360593355,4,4,109,0.9334167361690298
7196,1.590601645711046,519954,520045.4326848855,157328027.4042165,157332211.2920831,0.0010717672296790169,0.004960111594334786,0.001453041966629375,0.005092902216593318,-0.00017581672511468582,-2.6592697275784616e-05,3,4,257,0.6467481934408004
7198,1.3662581737419603,446786,446696.4579747871,135211132.53246278,135141547.28443894,-0.00028459118620495017,0.005839315518338993,0.0004557985664459499,0.005810461607462192,0.00020045385096367774,0.0005149064031164663,3,3,61,0.5333425951653237
7200,3.520863017849971,1151033,1151141.5794784548,348317439.67091036,348261236.2024049,-0.00025364993200271675,0.0031254745817179885,0.00018841076505698325,0.0032146604924580325,-9.432330513503562e-05,0.00016138307300095356,3,9,5,1.0333333333333332
7202,1.4455907002213766,472890,472633.86293348315,143107178.63186035,142988545.59124035,1.0818033065775057e-05,0.004421261135850898,0.0006356307812443915,0.004247804120022204,0.0005419354951148314,0.0008296681397064187,3,3,277,0.580533185226326
7204,1.3210575525562704,432109,431917.8012649939,130758155.1293078,130670494.9197674,0.00010279495196922157,0.004539873787032758,0.00037024414182395415,0.004643907387618416,0.0004426738940745967,0.000670849296118714,2,3,1801,0.5005552470849528
7206,2.6428496380858832,864159,864075.5114146316,261497344.90857786,261413581.67659786,-0.000956231849304975,0.0033757898241051298,-0.0007330494134802583,0.0033221282239817565,9.662186263281747e-05,0.00032042417782118804,3,3,1201,0.834165972800444
7208,1.435959819044694,469406,469484.6594716807,142045512.08882695,142035817.30491662,-0.0005874967327083219,0.005047442310139459,-0.0001229161562045,0.005066192305818338,-0.0001675442851939435,6.82559096309987e-05,3,5,53,0.5776914539400666
7210,2.1334338286378043,697556,697522.4213040455,211100094.67653066,211025364.3402889,-6.008383898778331e-05,0.003720655053641476,0.0004403346599297666,0.0037732116252256467,4.813995210617428e-05,0.00035412963970182787,4,4,103,0.8525658807212204
7212,2.645055689536706,863686,864796.0390998973,261340680.4207518,261631599.56453863,-0.0012699060346360123,0.004545620918198156,-0.0008541748110046423,0.004503302360781854,-0.001283584856670461,-0.0011119419224245863,3,4,601,0.8349972268441486
7214,1.3206898795804782,432435,431796.97752878396,130853998.28245822,130633968.59697182,0.00071859597105125,0.001981861319165964,0.0009258372196325917,0.0019094482028648952,0.0014775982797923248,0.001684322139559491,2,2,3607,0.5002772387025228
7216,1.5046423153205006,491796,491939.72741945216,148806368.75919873,148829299.22936133,-0.0002613510969193167,0.005618006218807942,-8.53248407552334e-05,0.005646004238494029,-0.000292164693032837,-0.00015407228470021295,3,6,41,0.61529933481153
7218,2.6472654269548657,865133,865517.7706743615,261784566.1906815,261849981.72631055,-0.0011537920937420667,0.004932150724526697,-0.0006757063602502931,0.004750441575770727,-0.00044455548736066497,-0.0002498206614253151,3,4,401,0.8358270989193681
7220,1.863986303567632,609502,609426.1629700325,184446466.9337175,184373148.27985445,-4.855415696203334e-05,0.007362537236435301,0.0004859314541461165,0.0073549766512235205,0.0001244400627598008,0.00039766448936351395,3,5,19,0.7526315789473683
7222,1.392120031942523,454736,455150.4089460175,137598568.42572102,137699236.47186154,-0.00043913886035043336,0.0063463241800476395,-6.398103015547504e-05,0.006534726153973302,-0.000910487913165059,-0.0007310719269028043,3,3,157,0.5498476876211575
7224,3.2460639530421687,1060358,1061292.763473543,320828339.45674807,321078936.55921334,-0.001182615482488364,0.002627342602101362,-0.0009334900170483696,0.002542747404585871,-0.000880778146911787,-0.0007804844040868453,4,6,43,0.9994462901439645
7226,1.320689271026803,431706,431796.0422391045,130609785.45902915,130633718.22358423,0.00044036391421419153,0.0053210076441410105,0.0006070438276829415,0.005249107408429884,-0.00020852956094175035,-0.00018320510876157492,2,2,3613,0.5002767783005813
7228,1.4508665786893378,474219,474357.05141800875,143511670.90424573,143509948.92667523,-0.0002306914592086004,0.004390555303909663,0.0005446936908163499,0.00426557883429092,-0.0002910284934019014,1.1999011799490589e-05,3,4,139,0.5841173215273934
7230,3.5355946622761216,1155857,1155953.1434401989,349781225.7329273,349717123.37243694,-0.0013312520310699487,0.0032637953795027273,-0.0008401275940360667,0.0030404677777194924,-8.317243717403944e-05,0.0001832977461104779,4,4,241,1.0374827109266942
7232,1.3322184391864755,435104,435565.10345470626,131651144.64233798,131774010.23443472,-0.0007168141377047583,0.004779830023121654,-0.00025596445138542753,0.004657054448464785,-0.0010586326844115312,-0.0009323962432209454,2,7,113,0.5088495575221239
7234,1.3206888664466283,432709,431795.4190799532,130945148.24706592,130633551.4190977,0.0001865341999168834,0.006465208053785211,0.00040543370992490014,0.006355167769970474,0.00211577260822593,0.0023852741090115703,2,2,3617,0.5002764722145424
7236,2.681272605901132,877335,876634.1027770715,265474717.84359756,265213167.72129643,0.0003709141004301502,0.002037690237513653,0.0007046483979468999,0.0020492438340806423,0.0007995322343816724,0.0009861882973170033,3,6,67,0.8482587064676617
7238,1.7995522091233187,588176,588358.074601484,177972328.13673645,177999366.79653293,0.0007125529585397584,0.005940569804499776,0.0012485733370476498,0.006038263393446134,-0.0003094622294549376,-0.00015190312349477875,4,4,47,0.7550428295109146
7240,1.770266321824008,578287,578782.9790879895,174985924.89774764,175102565.12253672,-0.0007416818562206165,0.003617899651009498,-0.00036979575016132885,0.003556127976846326,-0.0008569344744226992,-0.000666125163314768,3,5,181,0.705524861878453
7242,2.8575120144869333,934463,934254.2565971556,282778166.626221,282645360.21009946,0.0005134183806309486,0.005418483038903439,0.0009914732190166667,0.005519131772350933,0.0002234331836010739,0.000469869436465542,4,4,71,0.9062413697873515
7244,1.3210534955034097,432586,431914.019726565,130900164.7965109,130669459.51658043,0.0007392940052506664,0.00981503025787284,0.0010681813253875414,0.009747750713270777,0.0015558195445020129,0.0017655638952207564,2,3,1811,0.5005521811154059
7246,1.3206882612523403,431666,431794.4848897442,130614225.75949782,130633301.37828927,-0.0009486648659530499,0.007609695440670088,-0.0006020884790468253,0.007479836238966765,-0.00029756028444183347,-0.0001460241652793126,2,2,3623,0.5002760143527464
7248,2.658369728242428,868399,869144.5929319459,262782168.5600832,262947388.73051676,-0.00033382046951392505,0.0018004515252312502,0.00025343242021233335,0.00200434288951076,-0.0008578468277996576,-0.0006283392705712654,3,6,151,0.8399558498896247
7250,1.8256326759222072,596293,596883.9853734212,180429133.9330417,180578804.87349328,-0.0013165550310053167,0.005210191055254574,-0.0009728467417901249,0.005166012100361676,-0.0009901176575402015,-0.0008288400211555746,3,5,29,0.7344827586206896
7252,1.6296565968334151,533099,532810.1653089781,161326536.68311673,161194183.85082525,0.0013368956385237404,0.006800546923477549,0.0018807862455689,0.006831754148410779,0.0005420968101357282,0.0008210769714493971,3,5,37,0.6698841698841698
7254,2.980040798807185,973745,974312.9825364387,294586583.22945035,294764632.4904568,0.0012399177630863416,0.002636303927880076,0.0015508580720395581,0.002821891785931776,-0.0005829569621048636,-0.0006040387528929436,4,5,31,0.9425144747725391
7256,1.3217825528337324,432048,432151.6456472954,130720273.24381158,130741382.48009917,-0.0002786615370785417,0.004168671432186993,-9.858693578791653e-06,0.004243622856762499,-0.00023983628973611726,-0.0001614579552943196,2,4,907,0.5011025358324146
7258,1.4053864987216271,459608,459485.49878963456,139086966.22294706,139010859.8309484,-0.0003310734467805834,0.004441950695273685,0.00020161684418921663,0.0042373749636463965,0.0002666051718458462,0.0005474852259110818,3,3,191,0.5578671810416092
7260,3.9120700198333016,1278365,1279035.293933268,386817565.76719844,386954112.423369,0.0001542149496334334,0.002604378513499049,0.0005755142584725583,0.002720809254503685,-0.0005240621087215791,-0.000352875578231715,4,6,11,1.124242424242424
7262,1.3206874574395904,430972,431793.2403216202,130419818.99891083,130632968.29872833,-0.0013075513559201001,0.007602367542142204,-0.0007248588957307287,0.007734645463661149,-0.0019019295462070485,-0.001631665440917418,2,2,3631,0.5002754062241807
7264,1.3261917367234892,433385,433592.71817936626,131117214.10785355,131177380.45431872,-3.940726017492499e-05,0.0033843166381188733,0.0002058907169097167,0.0033764274652486603,-0.0004790628870301461,-0.00045866403382044396,2,6,227,0.5044052863436124
7266,3.187307574053658,1041339,1042076.2878101442,315064071.1329193,315265542.1093153,0.00015112741092518608,0.0024843308323367827,0.0004692232924396916,0.0026175803591691974,-0.0007075180759497091,-0.000639051686549652,4,4,173,0.9819708230112854
7268,1.4011597724096825,457729,458102.9365242595,138524922.69879106,138592613.9178481,-0.002042990253117617,0.004747965879139747,-0.0016147071819546334,0.004636619228832241,-0.000816271834222837,-0.000488418662030421,3,4,79,0.5561364887176664
7270,1.7628596903166065,575831,576358.9472058186,174276984.78826305,174369317.46196082,-0.0013389583643195993,0.006501497231756319,-0.0008289520419167916,0.00681563792100861,-0.0009160041817309894,-0.0005295236285931537,3,3,727,0.7013755158184318
7272,2.6673204680681604,872373,872068.0314789686,263982330.48524362,263831965.28542235,-0.00012565907114004164,0.003551628567113992,0.0003483446618185306,0.0035143912872844293,0.0003497072590934458,0.0005699279071760266,3,6,101,0.8432343234323432
7274,1.320686856901908,431840,431792.30765543913,130661803.03431466,130632718.71892363,0.0008356581352579454,0.009194464466637747,0.0009526083870226103,0.009120709471897859,0.00011045204769821737,0.00022264188999709944,2,2,3637,0.5002749518834204
7276,1.4217580186365597,465314,464836.91278338444,140773740.92922157,140629907.3088962,0.0025165187977389254,0.005637958729141143,0.0027632472140327446,0.005648702551684627,0.001026353982429784,0.001022781164247144,3,4,107,0.5681693238042881
7278,2.6428278143894497,863803,864059.5354525794,261383396.9439136,261409139.614558,0.00046125526584210006,0.00296139017006297,0.0009186689413162667,0.0030351074265406483,-0.0002968955749617086,-9.847655167050107e-05,3,3,1213,0.8341577356416597
7280,2.30456488441089,753243,753465.9226213765,227913938.04758042,227950596.76837596,-0.0005323632927077177,0.002849303032463055,-0.00018369574943127365,0.0027145724340855984,-0.0002958629112261857,-0.00016081870947148857,4,7,13,0.9197802197802196
7282,1.4714853038126785,480791,481094.59813908365,145515408.68333244,145548460.80566677,-0.0008428879740132686,0.0032923654119026654,-8.25166206299e-05,0.0033404736593164444,-0.0006310570525173143,-0.0002270867184124281,3,3,331,0.5939302389453447
7284,2.6450119696079537,866076,864772.8969050932,262031726.08236215,261624989.78494793,0.0014325198251943399,0.0029814578360288077,0.0016840768655970882,0.002907273073795322,0.0015068731912972755,0.001554653849192844,3,4,607,0.8349807797913233
7286,1.3206862583434766,431081,431791.3756370334,130436619.44466269,130632469.3350647,-0.0021151748512312583,0.006049257056958028,-0.0018266278570520835,0.00588491395413689,-0.0016451825513775775,-0.0014992435754977995,2,2,3643,0.5002744990392534
7288,1.3217761329387268,432312,432147.58154048026,130831103.80097102,130740239.90745166,-0.0001689531968707584,0.006232388934745728,0.0003144351653158251,0.006259110298856943,0.0003804683088439731,0.0006949956156090398,2,4,911,0.5010976948408342
7290,3.520863017849971,1150772,1151126.857070684,348242952.1265762,348257433.67034566,-0.0009081806790187001,0.0019404843682483276,-0.0005052466689663247,0.0020026589716722505,-0.000308269300211661,-4.1582870512923975e-05,3,8,5,1.0333333333333332
7292,1.3210486858572177,431583,431909.50113032415,130578597.1437662,130668222.85565728,0.0016492515858266084,0.0056165294551575005,0.002234018730554502,0.005613659764239804,-0.0007559480156599241,-0.0006859028915552345,2,3,1823,0.5005485463521667
7294,1.5874411294352473,518404,519004.8775366075,156840567.54528835,157017726.26691228,-0.0008326425633335604,0.006288843354130955,-0.0005483312729487234,0.006143990070827707,-0.0011577493056702526,-0.0011282721119192374,3,3,521,0.644776528653688
7296,2.795979455351448,913929,914129.3717816024,276537729.89362246,276557172.4865184,7.999408985077512e-05,0.003342995873297734,0.00042000111789109996,0.0033170482356651293,-0.00021919411823723145,-7.030225512183463e-05,3,9,19,0.8859649122807016
7298,1.3697433491193522,448332,447829.5679057249,135700318.91605175,135484634.91927338,0.0003966589828877083,0.007648064805722623,0.0009355192289344415,0.007758335865007608,0.0011219270237663448,0.0015919443330743022,3,3,89,0.5356261989586188
7300,1.7852263189098443,583444,583669.126266388,176570928.36770862,176581019.7465381,-0.0025087568566917024,0.005517088400259841,-0.002154803487419875,0.005362678011587006,-0.0003857087110775703,-5.714871759132656e-05,3,5,73,0.7136986301369863
7302,2.64282063562072,863924,864054.2414845095,261442313.2212233,261407668.4110756,-0.0012032650676251312,0.003963214674317173,-0.0007425113974846084,0.00391047436103453,-0.00015073299598156176,0.00013253172853833206,3,3,1217,0.8341550260202684
7304,1.4851376927144944,485737,485556.6588853184,146981595.10695943,146898462.23024392,4.166502808848991e-06,0.0035635148989175847,0.00036300784235660834,0.0035725927681977605,0.00037141106270821567,0.0005659206737318456,3,5,83,0.6029572836801753
7306,1.4455156085014542,472145,472602.32717162627,142850948.55741242,142979313.99721542,0.00013223361554839995,0.007721773089836162,0.00029428217694334993,0.007710945775887815,-0.0009676786281676009,-0.0008977902901780022,3,3,281,0.5804817957842868
7308,3.286138816659973,1074480,1074382.3184165212,325138552.23545355,325039561.6196715,8.885424407731667e-05,0.0022597351235821394,0.0005373391406278354,0.0022654711947452492,9.091883010770019e-05,0.00030454943788615907,4,6,29,1.0106732348111658
7310,1.9235934536546184,628635,628906.5442319289,190193322.98849702,190267014.29405263,0.0009235764640787916,0.004445415840841417,0.0012247234478099031,0.004548386669536464,-0.00043177199286503765,-0.0003873046824697246,4,4,43,0.7820793433652531
7312,1.3232254418732858,432157,432619.9498075652,130758380.06206235,130883213.65228358,0.0013076798451451665,0.008684305766200254,0.0019143488513056748,0.008720620901170359,-0.0010701073951192575,-0.0009537784620178291,2,5,457,0.5021881838074398
7314,2.820635358837792,922186,922188.1184684865,279030459.55323434,278995339.00076693,0.0008031781278272148,0.005303014824864776,0.0010828522766895177,0.0053556401175583745,-2.2972194545500813e-06,0.0001258822193703768,4,4,53,0.8956795187312003
7316,1.3898143491513046,454611,454390.50155157695,137545483.90345043,137469605.98463845,0.002138640658569863,0.005998549729816485,0.0023509804045719084,0.006064330659574965,0.0004852620106936545,0.0005519614191695776,3,4,59,0.5492072170585018
7318,1.3206846717899092,431871,431788.89339727134,130683153.31174818,130631805.26206312,0.00041665795222295843,0.005310195685260834,0.0007730708441782084,0.005306952265188011,0.00019015450370352127,0.00039307463892157557,2,2,3659,0.5002732987154961
7320,3.580538662220309,1170373,1170632.4911200954,354128207.7550248,354158813.0437212,0.0008432990014973861,0.0035094389548006857,0.0012531378173590083,0.003726641455706648,-0.00022166745077023542,-8.641684907795266e-05,4,6,61,1.049726775956284
7322,1.5874294105431062,519024,518998.9810180551,157072763.54671922,157016033.74603954,-0.0003673727425937167,0.0037526607165979733,0.0001772245148113584,0.0036949498052311538,4.8206225560898375e-05,0.00036129941208074,3,3,523,0.6447691887462441
7324,1.3210455144885416,431649,431906.5002080603,130629956.13205099,130667401.88618825,-0.0030430601311316825,0.007946610880257084,-0.002630228368075816,0.007696468291209774,-0.0005961943335798248,-0.0002865730365548824,2,3,1831,0.5005461496450028
7326,3.017882586728547,987473,986675.1155207793,298824863.80023336,298505067.99216163,0.000260729544021525,0.0034212751349070544,0.0005918619177112499,0.003455808130201865,0.0008086597773366844,0.001071324551448205,4,5,37,0.9512694512694513
7328,1.3261400353575885,433131,433571.8713683831,131091202.95409793,131171248.05025205,-0.0005131576351533498,0.006306996346025933,0.00018889554550234147,0.006374505642045582,-0.0010168357255089244,-0.00061023354846379,2,6,229,0.5043668122270742
7330,1.7628397599631866,576471,576347.5168849152,174455119.6611071,174366076.85106912,-0.00025001390992179166,0.0029084149889034724,0.00023100317656704993,0.0028984728492078555,0.00021425114443496263,0.0005106659027147575,3,3,733,0.7013642564802183
7332,2.944721796747248,962768,962754.8978951148,291354082.5645387,291268369.47541255,2.0207303197208315e-05,0.0011147833829137583,0.0005832654241457806,0.0012816574382842308,1.3608972453837964e-05,0.0002942753079593352,4,5,47,0.931533006001091
7334,1.40530904562167,459002,459455.21362674556,138902188.01706195,139001917.07805824,-0.0027610418847319844,0.004569810873537567,-0.0021877561279346333,0.00430413045049315,-0.000986415244193406,-0.0007174653637351813,3,3,193,0.5578129260976274
7336,1.5966704383273127,522186,522019.2320825014,158012812.7108632,157929815.30237713,-3.054211299844163e-05,0.0033183761564809485,0.00018736862674761663,0.0032401555040150075,0.0003194669990094212,0.0005255334993405913,3,5,131,0.6504907306434023
7338,2.642809955658885,864119,864046.3293958752,261496988.21065855,261405470.3367741,0.00100514742988915,0.004108785273538662,0.001620503114477208,0.0043090376436978476,8.410498563837798e-05,0.0003500993065161939,3,3,1223,0.8341509948214771
7340,1.765254608949438,577782,577136.2138789366,174827700.75255436,174604722.66003808,0.002079972418738882,0.005459625118532746,0.0023994719520873775,0.005648885933048986,0.0011189492281606928,0.0012770450255827903,3,4,367,0.702724795640327
7342,1.32068349095558,431882,431787.03468945675,130680286.71209437,130631308.10631528,0.0016368698739277418,0.006296498412840463,0.0019825060572987,0.0064837986863318965,0.00021993553051347092,0.00037493772732655195,2,2,3671,0.5002724053391446
7344,2.816690414279977,920617,920894.4189008173,278544957.17600983,278604121.7208881,-0.0001478127474114667,0.0020008244809769796,0.00015324974805834365,0.0019411113138968312,-0.00030124941048992326,-0.00021236062306906334,3,8,17,0.892156862745098
7346,1.3206832949004117,431834,431786.72515046416,130651644.02909216,130631225.32132867,0.00020615503414464975,0.007863389293225194,0.00043431658426464157,0.007918807275025766,0.00010948657469578293,0.0001563080168103248,2,2,3673,0.5002722570106181
7348,1.475917325664382,482896,482539.09925067355,146110527.15351298,145985674.75466606,0.002076758287487442,0.004885704937249756,0.0023823626702516583,0.0049985710078640794,0.0007396307364122556,0.0008552373310377615,3,4,167,0.5968971148611868
7350,4.225035621419965,1380327,1381340.4505586042,417693397.8729032,417905878.3787674,-0.0008747277831652493,0.001593441284231175,-0.00043465286747302614,0.00168302150094418,-0.000733671817251369,-0.0005084410554080376,4,6,7,1.176190476190476
7352,1.3217634611721405,431629,432139.50831797183,130592666.81720027,130737971.39644344,0.00010724735057878337,0.004541709539540042,0.0004424584594893751,0.004699444554717297,-0.0011813507169453619,-0.0011114183407554545,2,4,919,0.501088139281828
7354,1.3206829034302543,431291,431786.10628199927,130491648.07322843,130631059.8147333,-0.0011210308144334335,0.0046422896230123144,-0.0008881725095661008,0.004648805871840877,-0.0011466470893713998,-0.0010672174114072508,2,2,3677,0.5002719608376394
7356,2.64496910833574,864642,864750.0357332053,261636301.467575,261618465.0121072,0.00019352395541495,0.004759564785353179,0.0005817183022017962,0.004873173662006217,-0.00012493290400805712,6.817735692687954e-05,3,4,613,0.8349646547036432
7358,1.4454788643324534,471932,472586.8216687569,142822127.30477372,142974777.5671078,-0.0021382727896800163,0.004507852765500396,-0.0015049672465141416,0.004600759974536334,-0.0013856113601404818,-0.001067672668785491,3,3,283,0.5804566458276705
7360,1.8442615807785565,603150,602965.2128285682,182501702.9169072,182419011.31426272,0.001493222216550503,0.004904051542554548,0.001849431599073475,0.00505102196319517,0.0003064640670811247,0.0004533058371971599,3,8,23,0.7434782608695651
7362,2.6471353402016984,864412,865457.5287916635,261552463.53203702,261832540.15547335,-0.0010947698203552,0.00330886074720596,-0.000682444097913262,0.0031855927750873226,-0.0012080648176037156,-0.0010696784413045668,3,4,409,0.8357783211083943
7364,1.5904588115115388,519364,519986.3189977945,157144659.6370943,157314876.6753867,-0.0005401672996656916,0.003047083289077354,-0.00021003945847768323,0.003310796850664317,-0.0011967987907718358,-0.0010820148856210965,3,4,263,0.6466594242259641
7366,1.3801783029971886,450911,451236.85452757135,136449666.9107967,136515655.27616316,-0.0011424028131219585,0.004389095089177071,-0.0008039416852782585,0.004361375781756038,-0.0007221363332844399,-0.0004833758094114904,3,3,127,0.5423567743687211
7368,2.649305123267437,865900,866166.1816748078,262067188.6719605,262046966.24169746,-0.0022139597811963335,0.00451258468775946,-0.0015845861432807241,0.0041256752965009415,-0.0003073101680015622,7.717101462034748e-05,3,5,307,0.8365906623235613
7370,1.9861278562230609,649479,649346.2295049225,196527802.32041183,196451004.61847866,-0.0003993489994577887,0.0038977110126971323,-3.0431784866246628e-05,0.003823281652334062,0.00020446795414330587,0.00039092547315977555,4,4,67,0.8058344640434193
7372,1.412705409019679,461686,461870.904812542,139690056.30254415,139732861.9216447,0.0020355035563566167,0.004272181222642942,0.0025648463264379413,0.00461794651605427,-0.00040033873235001405,-0.00030633895643350506,3,4,97,0.5629408572978838
7374,2.6427993801465552,863632,864038.4514917524,261304382.5200963,261403282.60295856,0.0001591085293069167,0.0028601531821324817,0.00041979643019239354,0.002939134026641374,-0.0004704090322029675,-0.0003783429262151916,3,3,1229,0.8341470029834553
