offset,component_1,component_2,component_3,component_4,component_5
7496,-0.009011650049309596,-0.012287089139600357,0.016766986746993492,-0.008428177826569261,-0.023896844665179606
7498,-0.008220245552842016,0.0024891030255968704,0.011445784679847602,0.015171639840998048,0.03684900262719955
7500,-0.02182468272575094,0.009184518121232502,-0.008112921790348277,-0.009407938274222812,-0.00758341090335712
7502,-0.009146890470663463,0.0057631030654949214,0.03803126581853876,0.0018259210931050734,-0.008129081279243796
7504,-0.020033291135819087,0.008069529294882492,0.0011667984589147195,0.0011260689508412287,0.030214339109537254
7506,-0.020076158635512126,-0.0016188357161033232,0.0007101336245087521,0.005343929329057552,-0.011174640694512128
7508,0.01981489692724969,-0.01024064196856423,-0.010073064206054251,-0.010469613110648725,0.004591020064165254
7510,0.004131551689877716,0.018537465233954713,0.005056605330893747,0.007794386364262285,0.014183601515969434
7512,-0.007951460501815983,0.005387063925995428,0.005914041571212655,0.008472013237924144,-0.007696170584519697
7514,0.008093426467573574,-0.01088231399553724,-0.016264309833790153,-0.03163669723460362,0.02727516195757987
7516,-0.00204317385985067,0.029214427570510924,0.022821730260405057,0.013881907163130962,-0.04295925447346208
7518,-0.002903539574805215,0.0009327951732303292,0.0068977812959905,-0.005779118312060229,-0.003129929234168879
7520,-0.018141690361114033,0.01132185691020786,-0.01614153533629984,-0.0003265628515988886,-0.008103978016642394
7522,-0.0037441217265060636,0.0008343429163283215,-0.001817599551100209,0.02632820055736351,-0.0018581246266078436
7524,-0.005713884172656145,0.0029559762099236717,0.010688844926235827,-0.02085962626444145,0.0016621256405237286
7526,0.008699940594955338,0.0019447047668748373,0.01798159061718778,-0.01867547889614146,0.0005653615626009311
7528,-0.009155973296989878,0.00835499427080528,0.008585428810733528,0.0017100295505058747,0.017127666315474195
7530,0.008638884924145001,-0.011373195291428028,0.007912669468604996,-0.0017458827852321994,-0.008552771817839987
7532,0.012287026028253883,-0.004328391870411399,-0.005271998008178329,0.00847142629046819,-0.0028041326769517767
7534,-0.013426053295953443,-0.014492611388576245,-0.00968031386246503,0.017049014728041847,0.0020206431916457578
7536,-0.021976321549736465,0.013560873531602083,6.286737541205086e-05,-0.03372737925004202,-0.002303989411017409
7538,-0.005263707733519586,0.00039636402079321385,0.04557499858512549,0.001091621529947039,0.02959734700054983
7540,0.013599437866594294,0.00012551161588496016,0.0023989874488163517,-0.024370222775017505,0.001946945544828119
7542,0.006967255647787454,0.023193668751467368,0.0227970556772857,0.0012309612972422957,0.009200329841519214
7544,0.011865305570167963,0.016157052191128816,0.027966517788948795,0.010436672315410971,5.244001563186408e-05
7546,0.004818329592100328,0.018866241673122813,-0.003514929408074173,0.0016041470900230285,0.016981608932647375
7548,-0.006399361918847648,-0.006624357746268545,-0.006355746198657088,0.007621788513472952,0.006614411714162114
7550,0.011057871458957761,0.010775326502941872,-0.013510730993113776,-0.017972839040781435,0.0028966512184397095
7552,-0.00920843415877572,-0.02041495235442093,-0.0018627444350268973,0.008000313765030216,0.014023496982746055
7554,-0.016266743857843696,-0.007695926573213841,0.0020402012727148465,-0.004148119918309159,0.027110259873301512
7556,-0.014410704755679756,0.006588201689348087,-0.004783548829326295,-0.02289111727636286,-0.014705930141225383
7558,-0.014207311692556499,0.004319180437805255,-0.029111733441566562,0.005761971426539884,-0.006474939208175789
7560,0.0004274189463770605,0.007584497266082002,-0.015296915747930639,-0.01153301692002311,0.004194868482452913
7562,-0.012579338591523518,0.010274701114295997,0.010113546094967374,-0.015109921788558097,0.0006138775321057696
7564,-0.007455218189118158,-0.020630883201747656,-0.012385860831016794,0.023662531381732573,-0.002142275711557101
7566,-0.01031119866004074,-0.0032600142868293063,0.010591305367668516,-0.01286794833695656,-0.006919914232649993
7568,-0.019630736704890062,0.0033141937197613486,-0.0105452553867107,0.008650093784908091,0.011755899484883273
7570,-0.0030142160444224376,0.0036269240235113974,0.012184604338205682,-0.02512846305604774,0.032153437189507535
7572,-0.005412269392198187,-0.013639066709453525,-0.0025898793346467936,0.0016567385987608524,5.108444679750816e-05
7574,0.004699683437337843,0.017925954463324026,-0.0075878161771766595,-0.005041564593883176,-8.941136773787164e-05
7576,-0.008898025197346998,-0.01131191797316916,-0.003149833415901925,-0.00016389686310864488,0.005958716410906523
7578,0.00833870848430492,0.0171986289633744,-0.009553611954960373,0.009627027299911536,0.015080335694828664
7580,-0.012077171963324841,0.016024947767048943,0.010682743895633307,-0.0012980243607980905,0.011516909159022851
7582,-0.02601574778986899,-0.009799063614180785,0.023127996715592698,-0.0058797575898920035,-0.00624597523264515
7584,-0.0031843172643758744,-0.0010132961698944016,-0.006666004196860572,-0.004217685808276303,-0.011437792232599144
7586,0.01999141541960342,-0.020653098233161166,-0.0011007101036800795,-0.0006029396366745342,-0.02071320825269311
7588,-0.005808273242372721,-0.025292504985911773,0.015219067446493772,0.011092442725578175,-0.022032785344220773
7590,0.005457050002639972,0.01916264419113794,0.0017239965704335728,0.006989547127263283,0.0017557506790290345
7592,-0.024268503584815346,0.006475744953605251,-0.007263894410587921,-0.014103497532806595,0.015295566174856366
7594,-0.005641267209412624,0.0075250904203063695,0.005423622225196408,0.002153272450574766,7.27506640660848e-05
7596,-0.0182200310013319,-0.018976598009679043,-0.01196049900544151,0.000428061889418507,0.019389557737599004
7598,0.006459685210000753,-0.0004834536414816138,0.017999745960522895,-0.020246244307407613,-0.019504333889273247
7600,-0.009262980765647612,0.019347426320139086,0.0023572241721082987,0.016596625026285707,-0.016056026112490313
7602,-0.00015549173855040424,0.00962647246340519,0.0073145284615060615,-0.010329708404229709,-0.010661520545044208
7604,-0.007520441646186641,0.017460511128615835,0.011140346560690614,-0.033344437960556944,-0.011906294463787558
7606,-0.016969679346748805,0.011505312358463927,0.01022387221414943,0.00778874667262241,-0.019958142081405755
7608,-0.010475493508626487,0.025200283697069545,-0.0005716277863588007,-0.016868597418566878,0.0012392142666487317
7610,-0.026227035775967345,0.005613612571779075,-0.004133508587640874,-0.004580622215792697,0.008817606438086798
7612,0.005380814923433225,-0.004845614570248271,0.024689884502822487,0.00856941368504547,0.0013984500090084516
7614,0.00112478482169823,-0.010056698297383386,0.004046131453078662,-0.006012641930687477,-0.002089265892896069
7616,-0.0015635097857785091,-0.02251470190216344,-0.003931102721863361,-0.006150198496303702,-0.011782302408669797
7618,0.008134987072901946,-0.01822532336891505,0.02233267791003475,-0.012742880880308914,-0.010461231018600817
7620,0.007164746193656565,-0.0029808336062203773,0.021331963413846036,-0.0019814243837500364,0.010650769778102588
7622,0.02489413927450464,0.010643549429738872,-0.006025721192577516,0.010838625011881955,-0.001343849666441727
7624,0.0006387556243802982,-0.012296824576040193,0.0030664689138718195,0.0020916006216746223,0.01735585185725839
7626,-0.008412155143796762,-0.006544944962090414,-0.0005143818711940894,-0.005703607545427223,-0.006242553527322959
7628,0.032439654889623054,-0.016593084558900722,-0.005756895273036357,0.012194956401816196,0.005298606153110466
7630,0.0077954017366355715,0.017842124584988468,-0.0015525890115557818,0.019752158997454257,0.0239374327661715
7632,0.0014225174637872724,-0.006575826770992628,0.0012388598505508254,-0.0030952967645357025,-0.021194509417472064
7634,-0.021475068696874305,0.012867628922656827,0.003980041067552026,0.008984283639413676,-0.0014756444613722853
7636,0.00627297424680001,0.004218665032501935,-0.01496214153071232,0.013981144177308046,0.004297764889687101
7638,0.006370189679188478,0.009732552821379064,-0.007936953704283411,-0.007832429734799189,-0.005888804378879318
7640,-0.003148420733450865,0.020302447550761406,0.03348295255687166,-0.00799558843070708,-0.0007178969476626381
7642,-0.03313650212403421,0.006179972405823917,0.007993982240102943,1.9578461830381126e-05,0.010613255840059788
7644,-0.0006516612066891534,-0.011756945939926464,-0.006789856690314994,0.0030980546768286698,0.014550874467793937
7646,-0.014116483519003308,-0.020482467530365846,-0.007916936176271639,-0.010057773892919616,0.02041556162569006
7648,-0.0001889889887482121,0.01775950097532308,0.02439461333958319,-0.02240503638066188,0.020097199634623846
7650,-0.0018060568273378928,-0.013847780443049159,0.007101275293256395,0.0023315159738905703,0.013488911806972648
7652,-0.0020793913037517836,-0.0004818981418642433,-0.008114196521411723,-0.008134255581219291,-0.003135821446969128
7654,0.0032646408836673507,-0.004647398639258693,-0.013247790601873385,0.014213226775375941,0.011929915675716381
7656,-0.007005351368262663,-0.005810136154844954,-0.002627628345056677,-0.00813561520840242,-0.004922894059889133
7658,0.009563912511106809,0.007339990428453998,-0.009042033847319232,-0.0010170349541575045,-0.02394053472741352
7660,0.007573516948245529,-0.005758657520498802,-0.012469523592785222,-0.005276794344842833,0.009289787495405483
7662,-0.0019470548824095694,0.007901921277654347,-0.0033609297735980137,0.002501479189973465,0.0010352253677603427
7664,-0.013638077030955657,0.036635882878214135,-0.010545154943055442,-0.02150100984518859,-0.029757125468957736
7666,-0.01708406679258387,0.003015523890478035,-0.04003526489796124,0.021422695957669595,-0.013949667297456012
7668,-0.01726368574860026,0.02300218319448743,0.012522517552848833,0.019407713238100734,-0.006832478050221396
7670,0.007789115688738957,-0.016082977859021075,-0.01122646325275394,-0.012871811343321674,0.0010234913963835014
7672,0.016652256843589876,0.01714280988871865,-0.00801237733726611,0.021009693603974495,-0.011050632876907966
7674,-0.005750175839836464,0.008405127803824828,-0.008050006417512428,0.009287628823118068,-0.0009056138333102395
7676,-0.01703345988670209,-0.004110827276027986,0.006477238119087217,0.0045220155147674135,0.012225669990008717
7678,-0.014625596353479434,0.0006819646583189411,-0.01693414342473784,-0.009810038006617698,0.005698250138901167
7680,-0.005324928521224082,0.017578490181141864,-0.0019340477423575454,0.015617203285296158,0.009171351102080434
7682,-0.008032221796936759,0.0222637372127392,0.009643599947556251,0.003341101892210799,0.01296530763197294
7684,0.0015376285065840062,0.03169327785577235,0.016333790969307687,0.00024441288594507707,0.008184652596498879
7686,-0.0022111989835735153,-0.004716981431681767,0.002939762301556808,0.004181807070079673,0.0027507506131193293
7688,-0.016138217322170627,0.016077321621994455,-0.014094592303966778,-0.02704248598311694,-0.009360109424644845
7690,0.003027146335362753,0.002056711988831822,0.004697601107238828,0.014182794023518991,0.017098925716778613
7692,-0.018686075021018822,-0.0019274213546770053,-0.004899919283662335,-0.01916438614528604,-0.02209257576135258
7694,-0.021564733412992844,0.003288626511522529,0.00048807005098346236,0.008261641762402787,0.00026603128954902225
7696,-0.006602680927897336,0.006673653682900178,0.009054915937097884,-0.0226469601019571,0.0023638707646075332
7698,0.007330661309464791,0.00011618189646061451,-0.0012941233818355986,-0.0021246938976272655,0.016459109782762747
7700,0.010806734447368037,0.01127667508100104,0.0013995267192481139,0.003927925249840817,0.016985064667956323
7702,0.0045304266892701684,-0.0014537673747230878,0.007587167630689109,-0.0005943916069437738,0.006230861009927942
7704,-0.005456310276583095,0.003756679844203308,-0.018943643084043185,0.018383544343153795,-0.003971027273631009
7706,0.01946366689599085,-0.003927306548513202,0.0010414314212367568,-0.010550408998781834,0.00021448713750162236
7708,0.007295915688909618,-0.009745710659835155,-0.016705807853437407,-0.02024551410465048,-0.033796626271244495
7710,-0.022308450219774525,-0.006099520491402571,0.012490209053417353,-0.007200488135173635,0.0056609607108904485
7712,0.016769404960670406,-0.015741839017909227,0.014166832541290928,0.004699295022841984,0.007232576516299378
7714,-0.012861098324925468,-0.041845024958234694,0.013267328396476357,0.020904845020534916,-0.008842617013685498
7716,-0.0023605144028617797,-0.025685120608419244,-0.008781657626304359,0.0025817127582124836,0.016385916937403863
7718,-0.014910483606495462,0.01215486542656425,0.0040212009412650815,0.0014911750556932863,0.02821227995240268
7720,-0.01568876891669916,0.004174564154636897,-0.00410098295552418,-0.00757660599216482,-0.0007378568859054163
7722,-0.012184254373335042,0.007780540116433542,-0.016313293899483553,0.0010050172585389198,-0.008798229989509056
7724,0.018058621418520274,0.010589759319447636,-0.026761259018696974,0.026259612153129157,0.013457092455177656
7726,-0.004801437656030886,0.008180791168033325,-0.067389712299403,0.0056880621009742565,-0.007591080393298258
7728,0.001376722578584298,0.007785622996967614,0.0013506097092485351,0.008778381298825041,0.0045902703601623665
7730,-0.008278393690956261,0.011080158745738235,0.014337983154604295,0.0023883848659874717,0.0030757981518162113
7732,0.0007054855389812703,-0.012070131840371708,-0.01670039274369346,0.0017475232796801288,0.004271693880109294
7734,-0.007230314736114693,0.0027667623979179016,0.012511971515581146,-0.024081656428444523,0.0024565175811030646
7736,0.0007356090619708146,-0.014702797917096597,-0.0032827133604212107,-0.013791680477116316,0.017542279804537583
7738,-0.0059347111596891764,0.010980856558498545,-0.007813621170964354,-0.01737331730736783,-0.026192279732178234
7740,-0.0006121752913369095,-0.0014688309882384522,-0.009740958651881714,-0.007141709722149289,0.011064562757902265
7742,0.00013378179373433891,0.00999276580508959,-0.0025228287844657133,-0.013799153970744637,-0.0009032398803662835
7744,0.014157464560304258,0.014573514509557899,0.0032241990975361724,-0.01343853596626862,-0.013331635522839442
7746,0.006491414516631514,-0.0037143868738123685,0.0027222244963254144,0.002779027201667946,0.0016895347133402976
7748,0.0006411141545274125,-0.004393645328357209,0.00922013779848283,0.02034091743534677,0.0171240036597176
7750,-0.016363958016970596,-0.0057194260015676094,0.003957489346772316,0.001561786822698903,-0.005160276188342695
7752,-0.0150009958474607,0.0073104267421744305,0.014005532778894854,0.016342278103326224,-0.0061178256025972485
7754,0.006419852134417309,-0.03255694394456132,-0.024896814440131664,-0.013969123382972393,0.01570587220911749
7756,0.0003448342227468186,0.0011123079606627328,-0.021908955888116435,-0.01519444992777668,0.0004438028559894135
7758,-0.006509963830343173,-0.019529366475597516,0.011436016789807216,-0.0026926732198986275,0.0005739238097254381
7760,-0.021043324913101652,0.007504668861654293,0.001325559917160208,-0.013674118679828769,0.0029502588724395406
7762,0.006602906882613224,-0.013129083780071727,0.0004205933612142897,-0.00011769544781501325,-0.005063653755723041
7764,-0.0007801559115201072,0.02025280870351122,0.012720491631685798,-0.014615047902618606,-0.009248597806082275
7766,-0.0006613188064233246,0.004271160075925041,0.008389011552666718,0.01604258800396562,-0.0003958141027228773
7768,0.030284792597584757,-0.03084792925711846,-0.013239411408195161,-0.009318295189773118,-0.005933266541098879
7770,-0.01040251348596201,-0.0011436336003709127,-0.019694150153789815,0.0077753901237206414,0.013358402294488246
7772,0.01944759049555142,-0.004654817006667042,-0.02122900434314046,-0.00520467405001821,0.026319209660574328
7774,-0.0063389435409091895,-0.007161755035556132,-0.010271815981268192,0.005276491282615391,-0.01928552626274165
7776,-0.018732587339019696,-0.0021224738368976043,0.004104587706836253,0.007765584616465011,-0.008114052096543506
7778,-0.0070053515872395035,-0.015355013711803605,-0.0010889321672009778,-0.006039978212221339,-0.003957710828403027
7780,-0.007644474655670699,-0.024160912621707206,-0.011255675405732022,0.010050599687949665,0.03224077635693702
7782,0.010618740922828275,-0.013909826661948973,-0.009123423566039941,-0.01809451835262808,-0.02615568757098231
7784,-0.009479776319513048,0.008650038450795108,-0.00911471386316907,-0.019076596426447576,0.0019461998216144505
7786,0.0013014008971891215,0.008400607775222339,0.015291511217372971,-0.008226510131345843,0.012680765531976258
7788,-0.013994965374296429,0.007360094727676153,0.016284273107724408,0.013253754325055957,0.006508850852164541
7790,-0.017829065245027607,-0.004872844214082744,-0.014339752317201752,-0.010313195954358334,-0.01734743272768687
7792,-0.008541655134473797,-0.005438001930154572,-0.012836328617229314,0.0017360443487663335,-0.007910935268591188
7794,-0.0026406151495804325,0.0029052734175917653,0.020220746681287368,-0.013928010953236905,0.007919521321158378
7796,0.019857768654179868,-0.021869567008103843,-0.002096318443070078,-0.026560879742708283,0.00939292122253036
7798,-0.0022765254436389296,-0.011203742025855348,-0.005969499605002488,-0.006353686132223118,0.00023221159271110995
7800,0.008324098333708714,-0.014687375862540743,0.009492272928123486,5.0944833969894586e-05,0.003034050536981445
7802,-0.023514539300278643,0.0013417715651160946,0.007953004731183483,0.0308127826811272,0.006909740287640016
7804,0.011234113205849728,-0.0008555714146144578,0.005123677480832602,-0.037343838557056766,-0.026419062831691008
7806,-0.008565877154497113,0.0015233829615902022,0.01753711474490533,-0.02125751901697822,0.0038109606426337066
7808,-0.011686223296039409,0.01982502646553555,0.014768466766868025,-0.0035271169066664206,0.025673697662263042
7810,-0.0018171105148157302,-0.012992536624405974,0.0022575762879133965,0.0046479699309266735,0.012137200976887358
7812,0.009793713578701799,0.005611831640578606,0.011080341811025704,0.008608318547096249,-0.01657852652628355
7814,-0.008229390882389706,-0.008853798766530837,0.00783592276715285,-0.018442439926620664,-0.001174132020963019
7816,-0.0010474976666221246,0.006728718953458182,0.0050590586681639425,-0.011679198726303006,-0.015013043898063037
7818,-0.017535250769258576,0.021607889483257977,0.0017477219331745934,-0.004415545408117684,-0.0018694574765646724
7820,0.005675164717618985,0.012694403860495392,0.02639302163276155,-0.010786254204378013,0.02473707018422315
7822,-0.037476979943873646,-0.004093346142719628,-0.015119439345991558,0.025654968195331293,-0.004936415696322694
7824,-0.015806761785465404,-0.012982072156011161,0.01766447414939766,0.021000140462777015,-0.004208121328067735
7826,-0.005309502856010336,-0.010269294096294257,0.004647047579642094,0.01387908415202514,0.013838254379356967
7828,0.019027071109265267,0.003302001012935614,0.007549206202030939,-0.0014018353848061008,-0.0046608630835298405
7830,0.007725765622699284,0.019782918272037535,-0.004647182495094365,-0.006681450213418521,0.004115379352653784
7832,0.02237668233953219,0.020912555153056747,-0.025417619936979646,0.031786565012655504,-0.0055208340877334755
7834,0.009505641013128951,-0.03443947347986961,0.01187245576625233,-0.0044259773872276685,-0.03897115513553114
7836,-0.003571143156804795,-0.009314191778245566,-0.0051699235249731135,-0.005442359194082751,0.001110192945561986
7838,0.002520113556186965,0.028027064803431558,0.045879012037891825,0.014022796305495749,-0.02668498184300093
7840,-0.008110835108754743,-0.008572555455777247,0.003415391759605946,-0.01289249795208453,0.008734220335906272
7842,-0.007863922943283934,-0.008454085397845493,-0.013207888397164289,-0.007211381124078633,-0.00584625746209111
7844,-0.0015352643294648874,0.031793329863534725,-0.018307980224190987,-0.024042801429244913,-0.010369192748942718
7846,-0.01263501093276499,0.01765327209081744,0.010978585594915187,-0.007229490162987502,-0.022667346382390895
7848,0.0032725638750305043,0.0008836408014592811,-0.0012861454089284432,-0.02453781454324183,-0.004335133619811744
7850,-0.02318408414369903,-0.02352119875609093,0.00711798217057481,-0.027483122472620268,-0.018480193160254954
7852,-0.021176137438172298,0.010432474932462176,0.022611829149244075,0.004324170366928582,0.007943397389210197
7854,0.007096280013488095,-0.003960964354842835,0.0019111015090516154,-0.005234859713900965,0.016190943465978307
7856,-0.007267974976476979,-0.006178445640063105,0.031653101556199645,-0.010230016060762568,-0.016257679767603467
7858,0.000802422081700054,-0.014290440978679366,-0.015553194593358459,-0.014398040556076458,0.003630553110082981
7860,-0.012821162876591689,-0.00024266927335942282,0.011042801919727141,-0.005904056148579829,-0.00719435145274275
7862,0.012674320359064819,0.009467495338142949,0.006920491402648279,-0.03602800960530115,-0.018829960411975724
7864,-0.02943065558484105,-0.0001738569238152646,0.017481269208273115,-0.013343624410875096,0.02593671771036259
7866,-0.0028858571876456225,0.006511087139601115,-0.005248672164940573,-0.0058698091734068645,-0.008809606093073326
7868,-0.004062304734950029,-0.013982170476695255,0.00996191038581281,0.004199726306632353,-0.009119951830345262
7870,-0.006576573605785442,-0.018055891021516408,-0.01440883905986846,0.00759060510220281,-0.026101474108714606
7872,0.01091247186314203,0.01215602471763212,-0.005494256750327225,-0.011616974199759584,-0.0014728285818744519
7874,0.010235157673764825,0.042667020356350116,-0.029586187486603417,-0.007949295697457502,-0.02663064392935926
7876,-0.004937500151481346,-0.0028987565163417165,0.0012239136734636755,-0.008358184522601718,0.024625872580622432
7878,-0.00468806871793704,-0.0026038107305151365,-0.005448534434264802,-0.017635133501405005,0.0002230843406576245
7880,0.016969730033445655,-0.019131476610483658,-0.0009493084713166537,-0.0029739099212089657,-0.007019137967683882
7882,-0.008854808045036988,-0.003569353915898503,-0.003346406282704323,-0.0043279166016532335,0.0007954871478117408
7884,0.0015668293491669005,-0.008138596777858163,-0.007097836294325477,0.005672140569953071,0.017170565452936534
7886,-0.025644016598552238,-0.0049619166878493515,0.009436862130546462,-0.010279574678946893,0.011331802777543126
7888,-0.011891973611578977,0.008832519757651827,-0.02494030989357219,0.003906675005752099,0.011172713110143137
7890,-0.0014824978252593432,0.0039688283423680235,-0.0004105613726402006,0.008527821824823121,0.010026939314243997
7892,-0.00518842402936985,0.0018888261213727555,0.00404813401505447,-0.03677772859569363,0.011730698370684123
7894,0.0007823569894145651,-0.02009001763967059,-0.006542000176523991,0.010464686837561963,0.04148875908637167
7896,-0.014452540547776019,0.018040394760367947,0.011921009709601907,-0.004269070287125061,0.0029384911261959
7898,0.01729491930012542,-0.04295285932667134,0.007230035579495299,-0.007763774644430544,-0.014897726581704213
7900,-0.013381413495534778,-0.0006440070284032963,-0.02275175062931712,0.014866722446095099,0.002403298895440386
7902,-0.0009472873948216373,0.007931119996915202,-0.004394737332868249,-0.0063643675632568,-0.010021171021878206
7904,0.007843297816773554,0.004767995311134223,0.006290128590881025,0.003213724702646228,0.018626408828907436
7906,0.021672350942026148,0.011373418273695481,-0.02290911520991931,-0.003643946366766591,-0.004883527853707494
7908,-0.0027451401178532854,-0.011057787718626318,-0.008114345273237775,0.023897964085293613,0.00894857876638019
7910,-0.017745545019112036,-0.0018465214121540499,0.006982668757999852,0.012175786537347773,0.011546431602309502
7912,0.030010823118637498,0.004689834334499168,-0.00935613108059698,-0.003801523888373012,-0.018928775702141142
7914,-0.010445751905459415,0.011026971803204826,0.0034678284027409123,0.001948868884804257,-0.014101743483348016
7916,-0.025895839866819398,0.004958452471611926,-0.011493278671364019,-0.016447761521531257,-0.006417674190021482
7918,0.017194933372968648,0.006326032855731087,-0.004249888793374127,-0.01010556467290718,0.022364301469045507
7920,0.004954825326777331,0.0028024620538804365,0.008886485320048284,0.00528402617393465,0.0038771556002911464
7922,-0.032031722040594506,0.0096689321096121,-0.029633897871840436,0.004687897397835351,-0.003131879571058829
7924,-0.006021480733361888,-0.022103208574262626,0.006896885937269838,0.003664472369038692,-0.01972215232821044
7926,-0.007367912151070675,0.005417526866315491,0.02120314234009628,0.02223804660155088,0.01651859325083951
7928,0.0017939064865254428,-0.004202426108725615,-0.021077353679914576,0.015342186579248419,-0.008780308551368222
7930,-0.012302344431883336,-0.009983439444236526,0.00714608238930614,-0.01682232682466311,0.00433390815723201
7932,-0.007846664307680388,0.012972242442820785,0.009408393397595595,0.0002829257305788777,-0.010990193059191192
7934,0.006851428180052625,0.02434458635181276,-0.011587167287655445,-0.02060381152120866,0.012525297476230325
7936,0.017547478288284388,0.0028419055920645545,-0.003445389711585562,-0.022183289254908985,-0.0036147911992918413
7938,-0.008206815080247745,0.012125017767023826,-0.011830369303307503,-0.0012083648824344694,-8.373286900215771e-05
7940,0.007508807078937916,-0.01903552957308643,-0.006152572097057465,0.0221646850000404,0.0070835559202832386
7942,-0.0073176303155896875,-0.008770421974953169,-0.00622079681910549,-0.01601153895233546,0.004094396214649636
7944,-0.03043060919976627,-4.304372227092302e-06,0.01805107210322995,-0.01167959682764311,-0.007966311972283488
7946,-0.010186371550108415,-0.01252226717175936,0.027681771248781264,0.002852456167939713,0.012302643720472496
7948,0.019878637283590683,-0.03016661622641756,0.02731365619428693,-0.006117713285643772,0.002157249583080161
7950,0.004502046857356542,-0.005863976064641339,0.019141178287587032,-0.006959333709037075,0.007390484002921372
7952,-0.020939449615549246,-0.007970314601289271,0.030784244633715634,0.025014113698831615,-0.015710497198899533
7954,0.0027139633697753156,0.005155367380302486,-3.6926954861822354e-05,0.009492402185370837,-0.009750021370663357
7956,-0.00854422848400045,-4.8645021023515386e-05,-0.01280605359191749,-0.022061789663909908,0.0029260435333353083
7958,0.0005061668614552168,-0.01951769007933608,0.0006939442614447266,-0.010745813969692928,-0.027316332480131142
7960,0.024110609509303913,0.0014951026618346206,0.025624130621588984,-0.0023474956018589904,-0.010173722040006489
7962,-0.009964249716925425,-0.007833474719762099,0.01811116770816887,0.003551511827170603,0.01255002561904533
7964,0.00901685388918081,0.022190026424037078,0.030747012758591048,-0.02969529026295053,-0.005547051426863601
7966,-0.01292419842735522,0.002369469854500316,0.007110253118693869,-0.027693658933198764,0.01042705327049887
7968,0.004429318649357576,-0.010032382908499955,-0.003501712279483596,-0.0002821235679063585,0.003139355256562023
7970,0.006963981363001876,0.017188037624773004,-0.0007010286436699949,-0.009332458953166454,0.022969803740979972
7972,0.012200540488148719,-0.020791423385254987,-0.011238247871582997,-0.03819638111967257,-0.029194519500448487
7974,0.012865974077297046,-0.0023788836976168753,0.0007518020367289828,-0.007087430160234489,0.005447430977322593
7976,0.01324581832731941,-0.014079951740057862,0.021221968752616248,0.008352924248058698,-0.00298759494238895
7978,0.030517684659699805,-0.005206675694249716,-0.00412026820614056,0.020877513315520662,-0.007219801910310761
7980,-0.012233100792865121,-0.0011490811726740046,-0.00639950635819101,0.0073111336728208295,0.002955306571363367
7982,0.0125225759741637,-0.01565336238602615,-0.01833133037350315,0.008583418709365426,0.021840041245248083
7984,0.004774310148479531,-0.002455251926906146,0.014706417115916151,-0.010760082556853122,-0.0049371869256661155
7986,-0.004095832032562694,-0.004836618023047883,-0.0021453431735620446,0.010363191663496996,-0.016674857831505
7988,-0.021321184035540976,-0.015400665834197167,0.001195027324572366,-0.020567258063458136,0.0009447336998550676
7990,-0.028773086805004237,0.012198688471295226,-0.008413376521414594,0.0013163467158507896,-0.012539977129987665
7992,0.015152560978477793,-0.022535616576584264,-0.014732239021537138,-0.001783903117152301,0.001819594726714403
7994,0.004776016548513997,0.010459385313403896,0.0031053232525746744,-0.016401444586639852,-0.004175336131448347
7996,-0.009501746009939173,-0.0006620607305908216,0.011191221164813627,0.004210872974670275,-0.0035182113158803508
7998,-8.832486914999246e-05,0.012816684494367299,-0.020270617898977383,0.01759390607544926,0.010984787813083515
8000,-0.009567220631506758,0.011129344997050601,0.005569735646014259,-0.00021680252692907182,-0.0029767994116800603
8002,-0.002752393261498738,-0.0019824145879595505,0.0035774769259474017,-0.011274834525661748,0.004347342324379157
8004,-0.011056791270564593,0.027226916183303307,0.004693579104289875,0.004951028512659084,-0.012726293449973594
8006,-0.017965384079659773,-0.0050042157384519795,-0.0032916898542498935,0.005109211337915463,-0.006243804323532937
8008,0.002661462605047834,0.013310419819994078,-0.010349797539332361,-0.005005645572098624,-0.02265590731350858
8010,0.01595951550586698,-0.003018987259449208,0.008679794730509923,0.006051171632211047,-0.008083352085488507
8012,0.0006836503260924387,-0.038755171412734955,-0.003805052714983255,0.005597035254217806,-0.0017836527597709932
8014,0.014481698535749005,-0.013550523189572167,0.012887952742604037,-0.02044073100485111,0.02296045732895598
8016,-0.004509103262553463,0.017507919177481453,0.0031746555315035406,-0.008493843146294828,0.0012923664444913214
8018,-0.021724896529592752,-0.00874139740625241,0.007885716684360533,0.025498410006900923,-0.014698622206430242
8020,-0.018138367997549268,-0.0005175775804006299,0.015799648670830415,0.013580684563776414,-0.03086691913174694
8022,-0.011112001022299431,0.0056136420168072625,0.0041115888013451085,0.005619845798593184,0.005201510202528914
8024,-0.00466936468660693,0.026562611671741537,0.024471721762579373,-0.020260570327810527,0.0155990433549345
8026,-0.010064362527965335,0.00043182299393860953,0.009092265406593572,-0.00978150272690278,0.012044930083919518
8028,0.00907958498087681,0.0026483950695334805,-0.0020688476352538174,0.014047631923737309,-0.0007615860605585457
8030,-0.0033341190314298444,-0.011815715912863187,-0.0022246951101350197,-0.009664303173213009,0.015641989958614013
8032,-0.020517223991639875,0.02518249095273225,0.016887277001298242,0.006106292046418735,0.009085308239210808
8034,-0.0022270991544916215,-0.007438698725210311,0.0019803104681794777,-0.005135167868308981,0.01238020997392446
